timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1695133428954,41272,HTTP Request,200,OK,ThreadFoodpanda 1-94,text,true,,61065,119,32,32,https://www.foodpanda.com/,41250,0,18
1695133440571,30355,HTTP Request,200,OK,ThreadFoodpanda 1-71,text,true,,61065,119,31,31,https://www.foodpanda.com/,30348,0,0
1695133455605,15424,HTTP Request,200,OK,ThreadFoodpanda 1-61,text,true,,61065,119,30,30,https://www.foodpanda.com/,15376,0,0
1695133431852,39437,HTTP Request,200,OK,ThreadFoodpanda 1-24,text,true,,61065,119,29,29,https://www.foodpanda.com/,39431,0,13
1695133458580,13250,HTTP Request,200,OK,ThreadFoodpanda 1-11,text,true,,61065,119,28,28,https://www.foodpanda.com/,13246,0,0
1695133441357,30993,HTTP Request,200,OK,ThreadFoodpanda 1-32,text,true,,61065,119,27,27,https://www.foodpanda.com/,30762,0,0
1695133455392,17046,HTTP Request,200,OK,ThreadFoodpanda 1-54,text,true,,61065,119,27,27,https://www.foodpanda.com/,17045,0,0
1695133442039,30429,HTTP Request,200,OK,ThreadFoodpanda 1-133,text,true,,61065,119,26,26,https://www.foodpanda.com/,30198,0,25
1695133455809,16951,HTTP Request,200,OK,ThreadFoodpanda 1-34,text,true,,61065,119,26,26,https://www.foodpanda.com/,16946,0,11
1695133451533,21517,HTTP Request,200,OK,ThreadFoodpanda 1-125,text,true,,61065,119,26,26,https://www.foodpanda.com/,21506,0,0
1695133466411,6934,HTTP Request,200,OK,ThreadFoodpanda 1-118,text,true,,61065,119,26,26,https://www.foodpanda.com/,6926,0,0
1695133464267,9277,HTTP Request,200,OK,ThreadFoodpanda 1-147,text,true,,61065,119,26,26,https://www.foodpanda.com/,9272,0,0
1695133472349,1623,HTTP Request,200,OK,ThreadFoodpanda 1-32,text,true,,61065,119,26,26,https://www.foodpanda.com/,1613,0,14
1695133461275,12915,HTTP Request,200,OK,ThreadFoodpanda 1-49,text,true,,61065,119,26,26,https://www.foodpanda.com/,12903,0,0
1695133472760,1737,HTTP Request,200,OK,ThreadFoodpanda 1-34,text,true,,61065,119,25,25,https://www.foodpanda.com/,1720,0,0
1695133419292,55338,HTTP Request,200,OK,ThreadFoodpanda 1-38,text,true,,61065,119,24,24,https://www.foodpanda.com/,55321,0,0
1695133473049,1863,HTTP Request,200,OK,ThreadFoodpanda 1-125,text,true,,61065,119,23,23,https://www.foodpanda.com/,1858,0,251
1695133461495,13672,HTTP Request,200,OK,ThreadFoodpanda 1-19,text,true,,61065,119,22,22,https://www.foodpanda.com/,13666,0,16
1695133463466,11768,HTTP Request,200,OK,ThreadFoodpanda 1-16,text,true,,61065,119,21,21,https://www.foodpanda.com/,11763,0,17
1695133455299,20141,HTTP Request,200,OK,ThreadFoodpanda 1-86,text,true,,61065,119,20,20,https://www.foodpanda.com/,20136,0,12
1695133445414,30238,HTTP Request,200,OK,ThreadFoodpanda 1-131,text,true,,61065,119,19,19,https://www.foodpanda.com/,30228,0,14
1695133465885,10011,HTTP Request,200,OK,ThreadFoodpanda 1-138,text,true,,61065,119,18,18,https://www.foodpanda.com/,10006,0,25
1695133434197,42249,HTTP Request,200,OK,ThreadFoodpanda 1-67,text,true,,61065,119,17,17,https://www.foodpanda.com/,42244,0,0
1695133469386,7235,HTTP Request,200,OK,ThreadFoodpanda 1-148,text,true,,61065,119,16,16,https://www.foodpanda.com/,7233,0,0
1695133473545,3285,HTTP Request,200,OK,ThreadFoodpanda 1-147,text,true,,61065,119,16,16,https://www.foodpanda.com/,3280,0,12
1695133469064,7978,HTTP Request,200,OK,ThreadFoodpanda 1-113,text,true,,61065,119,15,15,https://www.foodpanda.com/,7972,0,13
1695133468854,8517,HTTP Request,200,OK,ThreadFoodpanda 1-88,text,true,,61065,119,14,14,https://www.foodpanda.com/,8509,0,0
1695133452576,25293,HTTP Request,200,OK,ThreadFoodpanda 1-59,text,true,,61065,119,13,13,https://www.foodpanda.com/,25288,0,12
1695133463676,14408,HTTP Request,200,OK,ThreadFoodpanda 1-130,text,true,,61065,119,13,13,https://www.foodpanda.com/,14402,0,0
1695133468644,9546,HTTP Request,200,OK,ThreadFoodpanda 1-6,text,true,,61065,119,12,12,https://www.foodpanda.com/,9541,0,11
1695133473344,5039,HTTP Request,200,OK,ThreadFoodpanda 1-118,text,true,,61065,119,11,11,https://www.foodpanda.com/,5034,0,0
1695133447669,30924,HTTP Request,200,OK,ThreadFoodpanda 1-119,text,true,,61065,119,10,10,https://www.foodpanda.com/,30918,0,34
1695133447391,31802,HTTP Request,200,OK,ThreadFoodpanda 1-104,text,true,,61065,119,9,9,https://www.foodpanda.com/,31797,0,13
1695133473972,5711,HTTP Request,200,OK,ThreadFoodpanda 1-32,text,true,,61065,119,8,8,https://www.foodpanda.com/,5706,0,0
1695133451154,28751,HTTP Request,200,OK,ThreadFoodpanda 1-37,text,true,,61065,119,7,7,https://www.foodpanda.com/,28737,0,0
1695133467051,13407,HTTP Request,200,OK,ThreadFoodpanda 1-135,text,true,,61065,119,7,7,https://www.foodpanda.com/,13402,0,0
1695133472468,8516,HTTP Request,200,OK,ThreadFoodpanda 1-133,text,true,,61065,119,6,6,https://www.foodpanda.com/,8511,0,0
1695133452781,28327,HTTP Request,200,OK,ThreadFoodpanda 1-87,text,true,,61065,119,5,5,https://www.foodpanda.com/,28312,0,0
1695133479904,1397,HTTP Request,200,OK,ThreadFoodpanda 1-37,text,true,,61065,119,4,4,https://www.foodpanda.com/,1392,0,15
1695133477868,3714,HTTP Request,200,OK,ThreadFoodpanda 1-59,text,true,,61065,119,4,4,https://www.foodpanda.com/,3706,0,0
1695133469601,12421,HTTP Request,200,OK,ThreadFoodpanda 1-141,text,true,,61065,119,3,3,https://www.foodpanda.com/,12416,0,12
1695133476620,5506,HTTP Request,200,OK,ThreadFoodpanda 1-148,text,true,,61065,119,3,3,https://www.foodpanda.com/,5491,0,0
1695133481302,1007,HTTP Request,200,OK,ThreadFoodpanda 1-37,text,true,,61065,119,2,2,https://www.foodpanda.com/,1002,0,0
1695133482023,699,HTTP Request,200,OK,ThreadFoodpanda 1-141,text,true,,61065,119,1,1,https://www.foodpanda.com/,691,0,0
1695133482722,605,HTTP Request,200,OK,ThreadFoodpanda 1-141,text,true,,61065,119,1,1,https://www.foodpanda.com/,600,0,0
